agency_ori_7,nonzero_years,offense,consistent,ori_group,larger_city
AR05600,15.0,murder,False,9D,False
AR05601,4.0,murder,False,7,False
AR05602,10.0,murder,False,6,False
AR05603,1.0,murder,False,7,False
AR05604,0.0,murder,False,7,False
AR05605,0.0,murder,False,7,False
AR05607,0.0,murder,False,7,False
AR05700,14.0,murder,False,8C,False
AR05701,7.0,murder,False,6,False
AR05800,18.0,murder,False,8B,False
AR05801,8.0,murder,False,4,False
AR05802,1.0,murder,False,6,False
AR05804,0.0,murder,False,7,False
AR05807,1.0,murder,False,7,False
AR05809,0.0,murder,False,7,False
AR05810,1.0,murder,False,6,False
AR05900,8.0,murder,False,8D,False
AR05901,0.0,murder,False,7,False
AR05902,2.0,murder,False,7,False
AR05903,1.0,murder,False,7,False
AR06000,36.0,murder,True,9B,False
AR06001,24.0,murder,False,4,False
AR06002,38.0,murder,True,2,True
AR06003,38.0,murder,True,3,False
AR06004,13.0,murder,False,4,False
AR06005,0.0,murder,False,7,False
AR06007,0.0,murder,False,6,False
AR06008,0.0,murder,False,7,False
AR06009,0.0,murder,False,7,False
AR06014,0.0,murder,False,7,False
AR06016,5.0,murder,False,5,False
AR06017,0.0,murder,False,7,False
AR06100,8.0,murder,False,8C,False
AR06101,2.0,murder,False,6,False
AR06200,24.0,murder,False,8D,False
AR06201,25.0,murder,False,5,False
AR06202,0.0,murder,False,7,False
AR06206,0.0,murder,False,7,False
AR06300,18.0,murder,False,9B,False
AR06301,14.0,murder,False,4,False
AR06302,0.0,murder,False,5,False
AR06303,0.0,murder,False,,
AR06304,0.0,murder,False,6,False
AR06400,12.0,murder,False,8D,False
AR06401,3.0,murder,False,6,False
AR06500,9.0,murder,False,8D,False
AR06600,10.0,murder,False,9C,False
AR06601,37.0,murder,True,3,False
AR06602,0.0,murder,False,6,False
AR06603,1.0,murder,False,6,False
AR06607,0.0,murder,False,7,False
AR06612,0.0,murder,False,7,False
AR06617,0.0,murder,False,,
AR06700,12.0,murder,False,8C,False
AR06701,10.0,murder,False,6,False
AR06800,11.0,murder,False,8D,False
AR06801,1.0,murder,False,7,False
AR06802,0.0,murder,False,7,False
AR06803,0.0,murder,False,7,False
AR06804,1.0,murder,False,6,False
AR06806,0.0,murder,False,7,False
AR06900,10.0,murder,False,8D,False
AR06901,0.0,murder,False,6,False
AR07000,18.0,murder,False,8C,False
AR07001,37.0,murder,True,5,False
AR07002,0.0,murder,False,7,False
AR07100,11.0,murder,False,8C,False
AR07101,0.0,murder,False,7,False
AR07102,0.0,murder,False,6,False
AR07103,0.0,murder,False,7,False
AR07200,23.0,murder,False,9B,False
AR07201,29.0,murder,False,3,False
AR07202,16.0,murder,False,3,False
AR07203,1.0,murder,False,6,False
AR07204,2.0,murder,False,7,False
AR07205,1.0,murder,False,6,False
AR07206,1.0,murder,False,7,False
AR07207,2.0,murder,False,7,False
AR07208,1.0,murder,False,6,False
AR07209,0.0,murder,False,6,False
AR07210,0.0,murder,False,6,False
AR07300,18.0,murder,False,8B,False
AR07301,12.0,murder,False,5,False
AR07302,1.0,murder,False,6,False
AR07303,3.0,murder,False,6,False
AR07304,4.0,murder,False,7,False
AR07305,0.0,murder,False,7,False
AR07306,0.0,murder,False,7,False
AR07307,0.0,murder,False,7,False
AR07308,0.0,murder,False,7,False
AR07309,0.0,murder,False,7,False
AR07310,0.0,murder,False,7,False
AR07312,0.0,murder,False,7,False
AR07400,7.0,murder,False,8D,False
AR07401,1.0,murder,False,7,False
AR07402,0.0,murder,False,7,False
AR07500,15.0,murder,False,8C,False
AR07501,4.0,murder,False,6,False
AR07502,2.0,murder,False,7,False
AR07503,0.0,murder,False,7,False
AR07504,0.0,murder,False,7,False
ARASP00,0.0,murder,False,8D,False
ARDI001,0.0,murder,False,7,False
ARDI002,0.0,murder,False,7,False
ARDI003,0.0,murder,False,7,False
ARDI004,0.0,murder,False,7,False
ARDI005,0.0,murder,False,7,False
AZ00100,10.0,murder,False,8B,False
AZ00101,4.0,murder,False,6,False
AZ00103,2.0,murder,False,6,False
AZ00105,2.0,murder,False,7,False
AZ00189,4.0,murder,False,7,False
AZ00200,26.0,murder,False,9B,False
AZ00201,3.0,murder,False,6,False
AZ00203,7.0,murder,False,6,False
AZ00205,6.0,murder,False,5,False
AZ00207,2.0,murder,False,7,False
AZ00209,16.0,murder,False,4,False
AZ00211,0.0,murder,False,7,False
AZ00213,2.0,murder,False,6,False
AZ00300,26.0,murder,False,9B,False
AZ00301,33.0,murder,False,3,False
AZ00303,2.0,murder,False,7,False
AZ00307,0.0,murder,False,6,False
AZ00308,4.0,murder,False,6,False
AZ00310,0.0,murder,False,7,False
AZ00397,1.0,murder,False,7,False
AZ00400,15.0,murder,False,8B,False
AZ00401,10.0,murder,False,6,False
AZ00403,0.0,murder,False,7,False
AZ00405,2.0,murder,False,7,False
AZ00406,13.0,murder,False,5,False
AZ00407,1.0,murder,False,7,False
AZ00489,3.0,murder,False,7,False
AZ00500,9.0,murder,False,8C,False
AZ00501,0.0,murder,False,6,False
AZ00503,4.0,murder,False,6,False
AZ00505,3.0,murder,False,6,False
AZ00597,0.0,murder,False,7,False
AZ00600,2.0,murder,False,8D,False
AZ00601,0.0,murder,False,6,False
AZ00603,0.0,murder,False,7,False
AZ00700,37.0,murder,True,9A,False
AZ00701,21.0,murder,False,3,False
AZ00703,14.0,murder,False,3,False
AZ00705,35.0,murder,True,1C,True
AZ00707,13.0,murder,False,4,False
AZ00709,1.0,murder,False,7,False
AZ00711,20.0,murder,False,1C,True
AZ00713,38.0,murder,True,2,True
AZ00715,9.0,murder,False,3,False
AZ00717,38.0,murder,True,1C,True
AZ00719,5.0,murder,False,5,False
AZ00721,26.0,murder,False,2,True
AZ00723,38.0,murder,True,1A,True
AZ00725,37.0,murder,True,2,True
AZ00727,19.0,murder,False,2,True
AZ00729,37.0,murder,True,2,True
AZ00731,6.0,murder,False,6,False
AZ00733,5.0,murder,False,6,False
AZ00735,4.0,murder,False,6,False
AZ00739,2.0,murder,False,6,False
AZ00744,0.0,murder,False,7,False
AZ00757,0.0,murder,False,7,False
AZ00788,0.0,murder,False,7,False
AZ00789,1.0,murder,False,7,False
AZ00797,2.0,murder,False,7,False
AZ007B3,0.0,murder,False,7,False
AZ00800,36.0,murder,True,9B,False
AZ00801,22.0,murder,False,4,False
AZ00803,0.0,murder,False,7,False
AZ00804,27.0,murder,False,3,False
AZ00805,24.0,murder,False,4,False
AZ00806,0.0,murder,False,6,False
AZ00807,0.0,murder,False,7,False
AZ00900,19.0,murder,False,8B,False
AZ00901,10.0,murder,False,6,False
AZ00903,7.0,murder,False,5,False
AZ00905,4.0,murder,False,6,False
AZ00907,0.0,murder,False,6,False
AZ00909,17.0,murder,False,6,False
AZ00913,4.0,murder,False,6,False
AZ00989,0.0,murder,False,7,False
AZ01000,38.0,murder,True,9A,False
AZ01001,25.0,murder,False,6,False
AZ01003,38.0,murder,True,1B,True
AZ01004,2.0,murder,False,4,False
AZ01006,0.0,murder,False,7,False
AZ01007,3.0,murder,False,4,False
AZ01009,9.0,murder,False,4,False
AZ01010,0.0,murder,False,7,False
AZ01012,2.0,murder,False,7,False
AZ01097,0.0,murder,False,7,False
AZ01098,0.0,murder,False,7,False
AZ01100,27.0,murder,False,9A,False
AZ01101,25.0,murder,False,3,False
AZ01103,14.0,murder,False,5,False
AZ01105,13.0,murder,False,5,False
AZ01107,6.0,murder,False,4,False
AZ01109,0.0,murder,False,7,False
AZ01111,2.0,murder,False,7,False
AZ01112,3.0,murder,False,6,False
AZ01113,18.0,murder,False,4,False
AZ01115,3.0,murder,False,7,False
AZ01117,5.0,murder,False,4,False
AZ01197,0.0,murder,False,7,False
AZ01200,4.0,murder,False,8B,False
AZ01201,10.0,murder,False,5,False
AZ01203,0.0,murder,False,7,False
AZ01300,33.0,murder,False,9B,False
AZ01301,1.0,murder,False,6,False
AZ01303,6.0,murder,False,5,False
AZ01305,0.0,murder,False,7,False
AZ01307,25.0,murder,False,4,False
AZ01308,0.0,murder,False,7,False
AZ01311,9.0,murder,False,4,False
AZ01312,7.0,murder,False,5,False
AZ01313,6.0,murder,False,5,False
AZ01314,2.0,murder,False,5,False
AZ01400,16.0,murder,False,9B,False
AZ01401,1.0,murder,False,6,False
AZ01403,6.0,murder,False,5,False
AZ01405,31.0,murder,False,3,False
AZ01407,0.0,murder,False,7,False
AZ01408,1.0,murder,False,4,False
AZ01409,0.0,murder,False,6,False
AZ01410,0.0,murder,False,7,False
AZ01497,0.0,murder,False,7,False
AZ01500,16.0,murder,False,8C,False
AZ01501,2.0,murder,False,6,False
AZ01502,2.0,murder,False,7,False
AZ01503,2.0,murder,False,6,False
AZCCHPX,2.0,murder,False,8D,False
AZDI001,0.0,murder,False,7,False
AZDI002,0.0,murder,False,7,False
AZDI003,0.0,murder,False,7,False
AZDI004,0.0,murder,False,7,False
AZDI005,0.0,murder,False,7,False
AZDI007,0.0,murder,False,7,False
AZDI008,0.0,murder,False,7,False
AZDI009,0.0,murder,False,7,False
AZDI010,0.0,murder,False,7,False
AZDI011,0.0,murder,False,7,False
AZDI012,0.0,murder,False,7,False
AZDI013,0.0,murder,False,7,False
AZDI014,0.0,murder,False,7,False
AZDI015,0.0,murder,False,7,False
AZDI016,0.0,murder,False,7,False
AZDI017,0.0,murder,False,7,False
AZDI018,0.0,murder,False,7,False
AZDI019,0.0,murder,False,7,False
AZDI020,0.0,murder,False,7,False
AZDI021,0.0,murder,False,7,False
AZDI023,0.0,murder,False,7,False
AZDI052,2.0,murder,False,7,False
AZDI053,1.0,murder,False,7,False
AZDI059,1.0,murder,False,7,False
AZDI060,0.0,murder,False,7,False
AZDI061,0.0,murder,False,7,False
AZDI062,1.0,murder,False,7,False
AZDI065,0.0,murder,False,7,False
AZDI066,1.0,murder,False,7,False
AZDI067,1.0,murder,False,7,False
AZDI069,1.0,murder,False,7,False
AZDI081,0.0,murder,False,7,False
CA00100,33.0,murder,False,9A,False
CA00101,29.0,murder,False,3,False
CA00102,5.0,murder,False,5,False
CA00103,35.0,murder,True,2,True
CA00104,12.0,murder,False,5,False
CA00105,34.0,murder,True,2,True
CA00106,37.0,murder,True,2,True
CA00107,22.0,murder,False,3,False
CA00108,18.0,murder,False,4,False
CA00109,37.0,murder,True,1C,True
CA00110,1.0,murder,False,5,False
CA00111,12.0,murder,False,3,False
CA00112,30.0,murder,False,3,False
CA00113,27.0,murder,False,3,False
CA00114,4.0,murder,False,7,False
CA00115,0.0,murder,False,7,False
CA00116,0.0,murder,False,9D,False
CA00121,5.0,murder,False,7,False
CA00122,0.0,murder,False,7,False
CA00127,0.0,murder,False,7,False
CA00128,0.0,murder,False,9D,False
CA00129,0.0,murder,False,9D,False
CA00130,4.0,murder,False,3,False
CA00131,3.0,murder,False,7,False
CA00132,0.0,murder,False,9D,False
CA00197,1.0,murder,False,7,False
CA00198,0.0,murder,False,9D,False
CA00199,0.0,murder,False,9D,False
CA00200,2.0,murder,False,8D,False
CA00299,0.0,murder,False,8D,False
CA00300,11.0,murder,False,8C,False
CA00301,0.0,murder,False,7,False
CA00302,1.0,murder,False,6,False
CA00303,1.0,murder,False,6,False
CA00304,0.0,murder,False,7,False
CA00305,0.0,murder,False,7,False
CA00306,0.0,murder,False,8D,False
CA00399,0.0,murder,False,8D,False
CA00400,34.0,murder,True,9B,False
CA00401,2.0,murder,False,7,False
CA00402,30.0,murder,False,3,False
CA00403,7.0,murder,False,6,False
CA00404,18.0,murder,False,5,False
CA00405,12.0,murder,False,4,False
CA00406,0.0,murder,False,9D,False
CA00407,0.0,murder,False,9D,False
CA00409,0.0,murder,False,9D,False
CA00411,0.0,murder,False,9D,False
CA00497,0.0,murder,False,7,False
CA00498,0.0,murder,False,9D,False
CA00499,0.0,murder,False,9D,False
CA00500,30.0,murder,False,8B,False
CA00501,1.0,murder,False,6,False
CA00502,0.0,murder,False,8D,False
CA00503,0.0,murder,False,8D,False
CA00599,0.0,murder,False,8D,False
CA00600,14.0,murder,False,8C,False
CA00601,4.0,murder,False,6,False
CA00602,3.0,murder,False,6,False
CA00603,0.0,murder,False,8D,False
CA00698,0.0,murder,False,8D,False
CA00699,0.0,murder,False,8D,False
CA00700,37.0,murder,True,9A,False
CA00701,38.0,murder,True,2,True
CA00702,15.0,murder,False,3,False
CA00703,2.0,murder,False,5,False
CA00704,36.0,murder,True,2,True
CA00705,8.0,murder,False,4,False
CA00706,10.0,murder,False,4,False
CA00707,14.0,murder,False,5,False
CA00708,38.0,murder,True,3,False
CA00709,11.0,murder,False,4,False
CA00710,38.0,murder,True,2,True
CA00711,32.0,murder,False,4,False
CA00712,16.0,murder,False,3,False
CA00713,2.0,murder,False,6,False
CA00714,18.0,murder,False,4,False
CA00715,5.0,murder,False,4,False
CA00716,3.0,murder,False,5,False
CA00717,6.0,murder,False,7,False
CA00718,0.0,murder,False,7,False
CA00719,0.0,murder,False,9D,False
CA00720,0.0,murder,False,9D,False
CA00721,0.0,murder,False,7,False
CA00723,9.0,murder,False,4,False
CA00724,6.0,murder,False,3,False
CA00725,0.0,murder,False,9D,False
CA00726,5.0,murder,False,5,False
CA00733,0.0,murder,False,9D,False
CA00734,7.0,murder,False,4,False
CA00798,0.0,murder,False,9D,False
CA00799,1.0,murder,False,9D,False
CA00800,22.0,murder,False,8C,False
CA00801,5.0,murder,False,6,False
CA00899,0.0,murder,False,8D,False
CA00900,38.0,murder,True,9A,False
CA00901,12.0,murder,False,5,False
CA00902,18.0,murder,False,5,False
CA00903,0.0,murder,False,9D,False
CA00923,0.0,murder,False,9D,False
CA00998,0.0,murder,False,9D,False
CA00999,0.0,murder,False,9D,False
CA01000,38.0,murder,True,9A,False
CA01001,23.0,murder,False,2,True
CA01002,2.0,murder,False,5,False
CA01003,5.0,murder,False,6,False
CA01004,4.0,murder,False,6,False
CA01005,38.0,murder,True,1B,True
CA01006,9.0,murder,False,6,False
CA01007,5.0,murder,False,5,False
CA01008,5.0,murder,False,5,False
CA01009,7.0,murder,False,5,False
CA01010,3.0,murder,False,6,False
CA01011,9.0,murder,False,5,False
CA01012,13.0,murder,False,4,False
CA01013,23.0,murder,False,4,False
CA01014,0.0,murder,False,6,False
CA01015,15.0,murder,False,5,False
CA01017,0.0,murder,False,7,False
CA01018,0.0,murder,False,9D,False
CA01019,0.0,murder,False,9D,False
CA01024,0.0,murder,False,9D,False
CA01030,1.0,murder,False,9D,False
CA01031,0.0,murder,False,7,False
CA01097,0.0,murder,False,7,False
CA01098,0.0,murder,False,9D,False
CA01099,0.0,murder,False,9D,False
CA010M1,0.0,murder,False,9D,False
CA01100,16.0,murder,False,8C,False
CA01101,3.0,murder,False,6,False
CA01102,5.0,murder,False,6,False
CA01103,0.0,murder,False,8D,False
CA01199,0.0,murder,False,8D,False
CA01200,34.0,murder,True,8B,False
CA01201,13.0,murder,False,5,False
CA01202,0.0,murder,False,7,False
CA01203,29.0,murder,False,4,False
CA01204,0.0,murder,False,7,False
CA01205,4.0,murder,False,5,False
CA01206,1.0,murder,False,7,False
CA01207,1.0,murder,False,6,False
CA01208,0.0,murder,False,7,False
CA01209,0.0,murder,False,8D,False
CA01210,0.0,murder,False,8D,False
CA01211,0.0,murder,False,8D,False
CA01299,0.0,murder,False,8D,False
CA01300,23.0,murder,False,9B,False
CA01301,15.0,murder,False,4,False
CA01302,13.0,murder,False,4,False
CA01303,2.0,murder,False,6,False
CA01304,20.0,murder,False,4,False
CA01305,3.0,murder,False,6,False
CA01306,2.0,murder,False,5,False
CA01307,1.0,murder,False,7,False
CA01308,0.0,murder,False,9D,False
CA01309,0.0,murder,False,9D,False
CA01398,0.0,murder,False,9D,False
CA01399,0.0,murder,False,9D,False
CA01400,11.0,murder,False,8C,False
CA01401,3.0,murder,False,6,False
CA01403,0.0,murder,False,8D,False
CA01499,0.0,murder,False,8D,False
CA01500,38.0,murder,True,9A,False
CA01501,10.0,murder,False,5,False
CA01502,38.0,murder,True,1C,True
CA01503,28.0,murder,False,3,False
CA01504,1.0,murder,False,7,False
CA01505,3.0,murder,False,5,False
CA01506,14.0,murder,False,4,False
CA01507,15.0,murder,False,5,False
CA01508,5.0,murder,False,6,False
CA01509,1.0,murder,False,5,False
CA01510,2.0,murder,False,4,False
CA01511,11.0,murder,False,5,False
CA01513,0.0,murder,False,7,False
CA01514,1.0,murder,False,6,False
CA01515,0.0,murder,False,6,False
CA01516,0.0,murder,False,9D,False
CA01517,0.0,murder,False,9D,False
CA01522,0.0,murder,False,9D,False
CA01597,0.0,murder,False,7,False
CA01598,0.0,murder,False,9D,False
CA01599,0.0,murder,False,9D,False
CA01600,31.0,murder,False,9B,False
CA01601,12.0,murder,False,5,False
CA01602,25.0,murder,False,3,False
CA01603,13.0,murder,False,4,False
CA01604,0.0,murder,False,9D,False
CA01605,0.0,murder,False,9D,False
CA01606,0.0,murder,False,9D,False
CA01607,9.0,murder,False,5,False
CA01698,0.0,murder,False,9D,False
CA01699,0.0,murder,False,9D,False
CA01700,31.0,murder,False,8B,False
CA01701,3.0,murder,False,6,False
CA01702,23.0,murder,False,5,False
CA01703,0.0,murder,False,8D,False
CA01799,1.0,murder,False,8D,False
CA01800,17.0,murder,False,8C,False
CA01801,12.0,murder,False,5,False
CA01803,0.0,murder,False,8D,False
CA01804,0.0,murder,False,8D,False
CA01898,0.0,murder,False,8D,False
CA01899,0.0,murder,False,8D,False
CA01900,38.0,murder,True,9A,False
CA01901,24.0,murder,False,3,False
CA01902,21.0,murder,False,3,False
CA01903,14.0,murder,False,5,False
CA01904,1.0,murder,False,6,False
CA01905,24.0,murder,False,3,False
CA01906,35.0,murder,True,3,False
CA01907,24.0,murder,False,4,False
CA01908,33.0,murder,False,3,False
CA01909,27.0,murder,False,4,False
CA0190C,0.0,murder,False,7,False
CA0190D,3.0,murder,False,6,False
CA0190E,0.0,murder,False,9D,False
CA0190G,0.0,murder,False,7,False
CA0190H,0.0,murder,False,9D,False
CA0190I,0.0,murder,False,9D,False
CA0190K,0.0,murder,False,9D,False
CA0190M,0.0,murder,False,9D,False
CA0190P,0.0,murder,False,7,False
CA0190R,0.0,murder,False,7,False
CA0190X,3.0,murder,False,6,False
CA01910,16.0,murder,False,4,False
CA01911,0.0,murder,False,7,False
CA01912,33.0,murder,False,2,True
CA01913,12.0,murder,False,4,False
CA01914,21.0,murder,False,5,False
CA01915,38.0,murder,True,3,False
CA01916,28.0,murder,False,4,False
CA01917,18.0,murder,False,5,False
CA01918,23.0,murder,False,4,False
CA01919,19.0,murder,False,3,False
CA0191B,0.0,murder,False,9D,False
CA0191C,0.0,murder,False,9D,False
CA0191E,0.0,murder,False,9D,False
CA0191F,3.0,murder,False,5,False
CA0191H,21.0,murder,False,4,False
CA0191R,22.0,murder,False,2,True
CA0191W,13.0,murder,False,3,False
CA01920,37.0,murder,True,2,True
CA01921,13.0,murder,False,5,False
CA01922,34.0,murder,True,2,True
CA01923,5.0,murder,False,5,False
CA01924,33.0,murder,False,3,False
CA01925,34.0,murder,True,2,True
CA01926,17.0,murder,False,3,False
CA01927,18.0,murder,False,5,False
CA01928,32.0,murder,False,3,False
CA01929,5.0,murder,False,5,False
CA0192H,5.0,murder,False,5,False
CA0192J,4.0,murder,False,5,False
CA0192Q,0.0,murder,False,7,False
CA0192R,0.0,murder,False,7,False
CA0192U,9.0,murder,False,9D,False
CA01930,0.0,murder,False,7,False
CA01931,36.0,murder,True,3,False
CA01932,19.0,murder,False,7,False
CA01933,38.0,murder,True,2,True
CA01934,10.0,murder,False,7,False
CA01935,27.0,murder,False,3,False
CA01936,16.0,murder,False,4,False
CA01937,27.0,murder,False,4,False
CA01938,9.0,murder,False,4,False
CA01939,25.0,murder,False,4,False
CA01940,13.0,murder,False,5,False
CA01941,38.0,murder,True,1C,True
CA01942,38.0,murder,True,1A,True
CA01943,37.0,murder,True,3,False
CA01944,8.0,murder,False,4,False
CA01945,24.0,murder,False,4,False
CA01946,23.0,murder,False,4,False
CA01947,32.0,murder,False,3,False
CA01948,24.0,murder,False,3,False
CA01949,36.0,murder,True,2,True
CA01950,33.0,murder,False,2,True
CA01951,3.0,murder,False,5,False
CA01952,32.0,murder,False,3,False
CA01953,37.0,murder,True,2,True
CA01954,34.0,murder,True,3,False
CA01955,38.0,murder,True,2,True
CA01956,24.0,murder,False,3,False
CA01957,1.0,murder,False,7,False
CA01958,1.0,murder,False,6,False
CA01959,31.0,murder,False,3,False
CA01960,8.0,murder,False,4,False
CA01961,19.0,murder,False,4,False
CA01962,16.0,murder,False,4,False
CA01963,2.0,murder,False,5,False
CA01964,25.0,murder,False,5,False
CA01965,35.0,murder,True,3,False
CA01966,3.0,murder,False,5,False
CA01967,12.0,murder,False,5,False
CA01968,26.0,murder,False,5,False
CA01969,33.0,murder,False,3,False
CA01970,8.0,murder,False,4,False
CA01971,13.0,murder,False,4,False
CA01972,33.0,murder,False,2,True
CA01973,5.0,murder,False,7,False
CA01974,12.0,murder,False,4,False
CA01975,34.0,murder,True,2,True
CA01976,31.0,murder,False,3,False
CA01977,37.0,murder,True,3,False
CA01978,0.0,murder,False,7,False
CA01980,12.0,murder,False,4,False
CA01981,0.0,murder,False,7,False
CA01982,0.0,murder,False,7,False
CA01983,0.0,murder,False,7,False
CA01984,0.0,murder,False,7,False
CA01990,9.0,murder,False,5,False
CA01996,37.0,murder,True,2,True
CA01997,0.0,murder,False,7,False
CA01998,1.0,murder,False,9D,False
CA01999,0.0,murder,False,9D,False
CA02000,26.0,murder,False,9B,False
CA02001,5.0,murder,False,5,False
CA02002,28.0,murder,False,3,False
CA02003,0.0,murder,False,9D,False
CA02004,0.0,murder,False,9D,False
CA02099,0.0,murder,False,9D,False
CA02100,21.0,murder,False,9B,False
